MEMS 1	MEMS 2	MEMS 3	MEMS 4bis	MEMS 4	MEMS 5	MEMS 6	MEMS 7	MEMS 8	MEMS 15bis	MEMS 9	MEMS 10bis	MEMS 11bis	MEMS 17bis	MEMS 18bis	MEMS 19bis
18.581	17.613	10.908	0.390	-11.423	-1.621	-12.973	0.210	-39.872	-20.547	5.074	-8.208	6.145	18.035	-15.454	14.518
19.581	16.603	10.908	2.389	-11.422	-2.616	-11.984	-0.790	-35.870	-19.549	5.084	-8.218	6.142	18.039	-15.460	14.529
19.581	15.594	10.907	2.389	-10.420	-1.610	-10.994	-1.791	-30.868	-17.551	5.093	-8.228	9.139	17.044	-16.467	14.540
19.580	13.584	10.906	3.388	-9.417	-1.606	-10.004	-1.791	-23.866	-14.553	4.103	-7.238	9.137	16.049	-15.474	11.551
20.581	12.576	10.906	2.387	-8.416	-0.601	-9.014	-0.791	-15.864	-12.554	3.112	-5.248	10.133	16.053	-14.481	8.562
20.581	10.566	9.906	2.386	-7.414	0.405	-7.024	0.208	-7.862	-8.556	3.122	-3.258	10.131	15.057	-12.488	4.573
20.581	9.557	8.905	1.387	-5.413	1.410	-6.034	2.208	2.140	-5.558	2.131	-1.267	10.128	14.062	-10.494	0.584
20.581	8.547	6.904	-1.614	-3.411	1.416	-5.044	4.208	12.141	-1.558	2.142	1.723	9.125	13.067	-8.501	-9.405
20.580	7.538	4.905	-1.614	-2.409	1.421	-4.053	6.208	21.143	1.440	1.151	3.713	8.122	12.071	-7.508	-9.394
20.580	6.529	1.904	-2.615	0.593	1.426	-3.064	7.208	29.145	5.439	1.161	5.703	6.120	11.075	-3.515	-13.383
20.580	5.520	-1.097	-4.616	1.594	1.432	-2.073	9.208	36.148	8.437	1.171	7.693	4.116	10.081	-3.521	-17.372
20.580	4.510	-4.097	-8.616	1.597	-0.563	-1.083	10.208	42.150	13.436	1.181	10.684	2.114	10.085	-3.528	-21.360
20.579	3.501	-8.097	-8.617	2.599	-0.558	-1.093	9.208	45.152	15.435	2.190	10.674	0.112	10.089	-2.535	-22.349
20.580	2.492	-15.098	-10.616	1.601	-1.552	-0.102	9.209	45.155	16.433	3.201	10.664	-4.891	10.094	-3.542	-22.338
19.580	2.483	-18.098	-10.617	1.603	-2.547	-0.112	8.209	41.157	16.432	3.211	10.654	-5.894	9.098	-4.548	-21.327
19.580	1.473	-20.099	-10.618	-1.395	-4.541	-0.121	3.209	41.159	16.431	4.221	8.646	-5.897	8.103	-5.555	-14.315
18.580	1.464	-20.099	-10.618	-1.394	-4.535	-0.131	0.210	36.162	16.430	4.231	7.636	-6.899	7.108	-7.562	-10.304
14.579	0.455	-23.099	-9.619	-7.392	-3.530	-1.140	-3.790	20.164	16.429	4.241	6.626	-8.901	7.112	-8.568	-5.293
12.579	0.446	-23.100	-8.619	-10.389	-2.525	-1.149	-6.789	10.167	13.429	4.251	6.616	-8.904	4.117	-9.575	-5.282
12.580	-0.563	-22.100	-6.619	-13.387	-0.518	-2.159	-10.788	0.169	11.428	4.261	3.608	-7.906	2.121	-10.582	6.730
9.580	-0.572	-21.100	-4.619	-16.385	1.487	-3.169	-12.788	-9.829	8.427	3.272	3.598	-6.909	0.127	-11.587	12.741
3.579	-0.581	-19.101	-2.620	-19.383	4.492	-4.178	-15.787	-18.826	6.426	2.282	2.588	-4.911	-1.869	-11.594	16.752
-0.421	-0.591	-16.101	-0.620	-22.381	6.499	-5.186	-16.787	-25.824	3.425	1.292	2.579	-2.913	-3.865	-10.601	20.763
-2.421	-0.599	-13.101	1.379	-24.378	9.504	-7.196	-16.786	-31.821	1.424	1.302	3.569	-0.916	-6.860	-9.607	23.775
-4.421	-0.609	-6.101	3.379	-25.376	10.510	-8.205	-16.785	-35.818	-1.576	0.313	4.561	1.082	-8.855	-5.614	24.786
-6.420	-0.618	-6.102	4.380	-25.373	12.516	-9.214	-14.783	-36.815	-3.577	0.323	5.551	2.079	-9.850	-5.621	25.797
-7.421	0.373	-0.102	6.379	-24.371	12.522	-10.223	-12.783	-35.813	-5.578	1.334	8.542	3.077	-10.846	-3.627	21.809
-7.421	0.364	-0.102	6.379	-22.369	10.527	-11.232	-7.782	-33.810	-8.578	1.344	10.532	3.074	-11.841	-1.634	21.820
-6.421	0.354	3.898	6.378	-16.367	10.534	-12.241	-7.780	-28.807	-10.578	3.355	12.524	1.072	-11.837	2.360	13.831
-4.421	0.346	3.897	6.378	-13.365	8.539	-12.250	-4.780	-16.804	-12.579	8.365	15.515	-0.930	-10.831	3.353	13.843
-1.422	0.336	3.897	5.378	-13.362	1.545	-12.259	0.221	-16.801	-16.579	8.376	18.505	-0.933	-7.827	3.346	2.854
1.579	-0.673	2.897	4.377	-3.360	-2.448	-12.268	2.222	-9.798	-17.579	11.386	18.496	-6.935	-5.822	3.340	-2.135
4.579	-1.682	1.897	3.378	1.643	-7.443	-10.276	3.224	2.204	-17.580	18.397	20.487	-9.936	-3.818	3.333	-7.123
8.579	-1.691	-0.104	1.378	5.645	-11.437	-9.285	3.225	7.207	-20.580	21.409	20.479	-13.939	-1.813	2.327	-11.112
10.578	-3.700	-2.104	0.377	10.648	-14.430	-8.294	3.227	10.210	-20.581	24.419	19.469	-16.941	0.193	0.320	-14.101
13.579	-4.709	-3.104	-0.623	14.650	-17.424	-7.303	2.228	13.213	-21.581	27.430	18.460	-19.944	2.197	-1.686	-17.089
14.579	-5.719	-5.104	-1.623	18.653	-19.418	-6.311	1.229	13.217	-20.581	29.440	16.451	-21.945	3.202	-2.693	-18.078
14.579	-6.727	-6.105	-1.624	20.655	-20.412	-5.319	0.232	12.220	-19.580	30.452	14.442	-22.948	4.206	-5.700	-17.067
13.579	-6.737	-6.104	-2.623	23.657	-20.406	-4.329	-1.767	11.223	-18.580	30.462	12.434	-23.950	4.211	-7.706	-17.055
13.578	-6.745	-4.104	-2.623	23.661	-19.400	-3.337	-2.766	8.226	-16.580	29.474	10.425	-22.952	3.217	-8.713	-15.044
8.579	-6.755	-4.105	-2.624	22.663	-17.393	-3.345	-4.764	5.230	-14.581	28.484	9.416	-18.954	2.221	-10.719	-12.032
5.579	-6.763	-3.105	-1.624	22.666	-12.387	-3.354	-5.762	2.233	-12.581	26.495	6.407	-18.956	1.226	-11.726	-7.021
2.579	-5.773	-0.105	-1.624	20.668	-9.381	-3.362	-5.761	-0.764	-7.581	23.506	6.398	-15.957	-0.770	-12.732	-7.010
-0.422	-4.781	4.895	-1.624	14.671	-5.374	-3.370	-5.758	-5.761	-7.580	18.518	5.390	-7.960	-0.765	-13.739	-1.998
-3.421	-3.791	7.895	-0.625	10.673	-5.368	-3.378	-5.757	-7.758	-4.580	15.528	5.381	-7.962	-2.759	-13.745	-1.987
-6.421	-1.799	9.895	0.376	6.676	0.638	-4.387	-3.755	-8.754	-0.580	15.540	5.372	-3.964	-3.755	-13.752	1.025
-7.421	0.191	11.895	0.376	2.679	2.645	-3.395	-2.753	-8.751	0.421	12.550	5.363	1.034	-3.750	-13.758	2.036
-8.422	1.182	11.895	0.376	-2.318	4.651	-3.403	-2.751	-9.747	1.421	9.562	6.354	8.033	-3.745	-11.765	2.047
-8.421	1.173	11.894	0.376	-5.316	5.657	-2.412	-0.749	-8.744	1.421	8.573	7.346	11.030	-2.741	-10.771	2.059
-7.421	2.164	9.895	-0.625	-8.313	6.665	-2.420	0.253	-8.740	2.422	8.585	7.337	14.029	-1.735	-9.778	2.070
-6.421	2.156	9.894	-1.625	-10.310	6.671	-1.428	0.255	-7.737	2.422	8.595	8.328	15.027	0.270	-7.784	1.082
-2.422	2.146	4.894	-3.624	-12.308	6.677	-0.435	-0.743	-6.733	1.422	8.607	8.320	16.025	2.275	-6.790	0.093
0.579	2.137	0.895	-5.624	-13.304	5.683	0.556	-1.740	-4.729	1.423	9.618	9.311	17.023	4.279	-5.797	0.105
3.579	1.129	-3.105	-9.624	-13.301	4.690	1.548	-2.738	-3.726	0.423	10.630	9.303	17.021	6.284	-3.803	0.116
6.579	0.120	-8.106	-9.624	-13.299	3.697	2.541	-4.736	-2.723	-0.575	11.641	9.295	17.019	7.289	-2.810	1.128
8.579	0.111	-12.106	-11.624	-12.296	1.703	2.532	-7.733	-2.719	-1.575	11.653	9.286	17.018	8.295	-1.816	2.139
11.579	-1.898	-16.105	-15.625	-12.293	-0.290	2.524	-9.731	-1.715	-2.574	11.664	9.277	16.016	9.299	-0.823	5.151
13.579	-1.907	-19.106	-15.625	-12.290	-2.283	2.517	-12.728	-0.712	-2.573	12.676	9.269	16.014	10.304	-0.829	7.162
15.578	-1.916	-22.106	-16.624	-11.288	-4.277	3.509	-14.726	-0.708	-3.573	12.687	8.260	16.013	10.309	0.165	10.173
16.579	-1.925	-22.106	-16.624	-11.284	-6.269	3.501	-15.724	1.296	-3.572	12.699	8.253	16.011	9.314	-0.842	10.185
17.579	-1.934	-23.105	-16.624	-10.281	-8.263	3.493	-17.721	1.300	-4.571	11.711	6.244	16.009	8.319	-0.848	15.196
16.579	-1.943	-23.106	-15.624	-10.278	-9.257	3.486	-16.719	1.304	-7.571	11.722	6.235	17.008	5.324	-0.855	15.208
16.580	-0.952	-19.106	-14.624	-10.275	-9.249	2.478	-16.716	3.308	-7.569	11.733	3.227	18.006	5.329	-2.861	18.219
14.579	0.039	-17.105	-12.624	-10.272	-10.243	2.470	-11.713	3.311	-8.568	10.745	3.218	18.005	3.334	-3.866	18.231
13.579	1.031	-14.105	-11.624	-10.270	-9.236	1.463	-8.711	5.315	-12.567	10.758	1.211	18.003	-0.661	-5.873	19.242
11.579	3.021	-12.106	-10.623	-9.266	-9.228	1.455	-4.708	6.319	-14.566	10.769	1.203	18.001	-1.657	-7.879	19.254
6.579	4.013	-9.105	-10.623	-8.263	-8.222	0.447	0.295	7.323	-17.565	10.781	1.194	18.000	-3.651	-9.886	17.265
4.579	5.003	-6.105	-10.623	-7.260	-7.215	-1.560	4.298	8.327	-19.564	10.792	2.186	16.999	-5.646	-11.892	15.277
4.579	6.995	-4.105	-10.623	-5.257	-5.208	-2.567	9.301	8.331	-21.563	10.805	3.177	15.996	-6.641	-13.898	12.289
2.580	7.986	-0.105	-11.623	-3.254	-4.201	-3.575	13.304	9.335	-23.562	10.816	5.170	13.995	-6.636	-15.905	8.300
1.579	8.977	-0.105	-13.623	-0.251	-2.194	-4.582	16.306	8.339	-24.561	9.828	7.162	11.993	-6.631	-16.911	5.312
1.579	10.968	1.895	-16.623	1.753	-1.188	-6.589	19.310	8.344	-25.559	9.840	11.154	9.992	-6.626	-17.917	2.323
2.580	10.959	2.895	-16.622	4.756	1.820	-7.597	20.313	7.347	-25.558	8.852	15.145	7.991	-4.621	-18.924	-1.665
3.580	11.950	6.896	-18.622	7.759	1.827	-9.604	21.315	5.351	-24.557	7.864	18.137	5.989	-2.616	-16.930	-3.654
5.579	11.942	8.896	-19.622	8.762	2.833	-9.611	21.319	1.355	-23.556	6.876	22.129	2.988	-0.611	-15.936	-5.642
7.580	12.932	9.896	-19.622	8.765	5.841	-10.618	18.322	1.360	-20.555	5.888	28.122	2.987	6.394	-15.943	-8.631
10.580	12.924	11.895	-17.622	9.768	6.848	-10.626	16.325	-1.636	-14.553	4.900	28.113	0.985	10.399	-9.949	-8.619
13.579	11.915	12.896	-15.622	9.772	7.855	-9.633	13.328	-6.632	-14.552	2.912	31.105	-1.016	14.405	-6.955	-8.608
15.580	11.906	14.896	-11.622	8.776	8.863	-8.640	13.331	-7.627	-10.550	1.924	31.097	-3.017	14.410	-2.961	-8.596
18.580	10.898	14.896	-7.621	7.779	9.869	-7.648	8.335	-9.623	-2.548	1.936	31.089	-4.019	20.415	0.032	-7.584
19.580	9.889	14.897	-1.621	5.782	10.876	-6.655	5.338	-9.619	1.453	1.949	30.081	-5.020	22.420	4.026	-6.573
21.580	7.880	14.897	3.379	3.785	10.883	-4.661	2.341	-9.615	5.454	1.960	28.074	-6.021	23.424	7.020	-5.561
21.580	5.871	12.897	9.379	2.789	10.891	-2.669	0.345	-8.611	8.456	2.973	25.066	-8.023	24.429	9.013	-5.550
21.580	3.863	10.898	14.379	1.792	10.898	0.324	-1.652	-5.606	11.457	2.985	21.058	-9.024	23.435	10.007	-4.538
21.581	0.853	4.897	18.380	0.796	9.905	2.318	-3.648	-2.602	13.459	4.998	18.050	-10.025	22.440	11.001	-3.526
19.580	-1.155	4.897	22.380	0.799	8.913	4.311	-4.645	0.403	15.461	6.009	14.042	-12.027	19.445	9.995	-3.515
18.581	-4.164	1.897	25.381	0.802	6.920	7.303	-6.641	5.407	16.463	7.022	10.034	-12.028	16.450	7.988	-1.503
16.581	-6.173	-2.102	27.381	1.805	6.927	9.297	-7.637	9.412	16.465	9.034	7.026	-13.029	12.455	5.982	-1.492
15.580	-8.182	-8.102	27.381	3.809	5.935	13.290	-8.634	17.417	15.466	10.047	3.019	-13.030	8.460	-2.024	-0.480
14.581	-10.190	-10.102	25.381	5.813	3.942	14.283	-9.631	17.420	14.468	10.059	0.011	-12.032	4.466	-2.030	1.532
12.581	-12.200	-11.101	21.381	7.816	0.949	14.276	-9.626	22.425	10.469	11.072	-4.997	-10.033	-1.529	-7.036	4.543
11.581	-12.208	-12.101	18.382	7.819	-0.044	15.270	-11.623	22.430	6.471	11.083	-7.005	-8.034	-4.524	-11.042	6.555
10.581	-11.217	-11.101	14.382	11.823	-1.036	15.262	-11.619	23.434	3.474	11.096	-7.013	-2.035	-5.519	-19.048	8.566
9.581	-11.226	-9.101	10.382	12.826	-1.029	14.256	-11.615	23.439	3.476	11.108	-10.021	1.964	-5.514	-22.054	9.578
9.581	-8.235	-7.100	7.383	14.830	-3.022	13.249	-10.612	21.444	-3.523	10.121	-11.027	1.963	-6.509	-24.061	11.590
8.581	-6.243	-7.100	5.383	14.834	-3.013	12.243	-10.608	21.449	-6.521	10.133	-11.035	10.961	-5.504	-26.067	11.601
7.581	-4.252	-2.100	2.383	14.837	-3.006	10.236	-8.604	14.453	-9.519	8.146	-11.043	15.960	-3.498	-26.073	11.613
6.582	-1.261	0.901	0.384	13.840	-2.999	7.229	-7.600	10.457	-11.517	7.158	-11.051	19.959	-1.493	-26.079	11.625
6.582	0.730	3.901	-0.616	11.844	-2.992	5.223	-5.596	6.462	-13.515	7.172	-10.059	23.958	1.512	-25.085	10.636
4.581	3.722	5.901	-0.616	9.848	-1.984	2.216	-2.593	1.467	-14.512	6.184	-9.066	27.957	3.517	-23.092	8.648
3.582	5.713	6.902	-0.616	6.852	-0.976	0.209	0.412	-2.528	-14.510	6.197	-7.074	30.956	6.522	-21.098	6.660
2.582	9.704	7.902	0.385	2.855	0.031	-2.797	2.416	-6.524	-14.508	5.209	-5.081	32.954	10.527	-19.104	2.671
0.582	9.695	7.902	0.386	-2.141	1.039	-4.804	5.420	-10.519	-13.506	5.222	-3.089	33.954	10.532	-17.110	0.683
-1.418	11.687	4.903	1.386	-11.138	2.046	-6.810	8.424	-12.514	-12.504	5.234	-1.096	33.953	12.538	-15.116	0.695
-3.418	12.679	4.903	1.386	-11.134	3.054	-7.816	10.428	-14.509	-10.502	5.247	0.896	32.952	13.544	-12.123	-0.294
-5.417	13.669	2.903	1.387	-16.130	4.061	-8.823	11.432	-15.505	-7.499	5.260	4.888	30.951	14.549	-12.129	-1.282
-7.418	13.661	0.903	0.387	-21.127	5.069	-9.830	13.436	-16.500	-7.497	5.273	4.881	28.950	14.554	-10.135	-1.270
-10.417	12.652	-3.096	0.387	-29.123	5.077	-9.836	13.441	-14.495	-6.495	5.285	5.873	20.949	14.559	-8.141	-0.259
-12.417	11.644	-5.096	-1.613	-31.120	5.084	-9.842	13.445	-12.490	-6.493	4.298	6.867	16.948	13.564	-8.147	-0.247
-15.418	11.634	-6.096	-2.611	-31.116	4.092	-8.849	12.448	-9.485	-6.491	4.311	7.859	12.947	11.569	-8.153	1.765
-17.417	10.626	-7.095	-4.611	-33.112	4.100	-8.855	11.453	-9.480	-6.489	4.324	6.851	7.946	9.575	-7.160	2.776
-21.417	9.617	-7.095	-5.611	-33.108	3.107	-5.861	9.457	-3.475	-6.486	4.336	6.844	3.945	8.580	-6.165	3.788
-23.417	8.609	-7.095	-7.611	-31.104	2.115	-4.868	8.462	-0.470	-6.483	4.350	6.836	0.944	8.585	-6.171	4.800
-23.417	7.600	-7.094	-8.610	-28.101	0.123	-2.874	6.466	2.534	-8.481	4.362	5.829	-2.056	3.590	-5.177	5.811
-25.417	6.591	-6.094	-9.610	-25.097	-0.869	-0.880	4.470	5.540	-9.479	5.375	4.821	-4.057	1.595	-5.183	5.823
-25.416	5.582	-5.094	-9.610	-22.093	-1.862	1.113	3.475	8.545	-10.476	6.388	3.814	-5.059	-0.399	-4.189	5.835
-24.417	3.574	-4.093	-10.609	-18.089	-2.854	3.107	2.479	10.550	-11.474	6.401	3.807	-6.059	-2.394	-4.196	4.846
-23.416	3.565	-4.093	-9.608	-14.086	-2.846	4.101	1.484	12.555	-11.472	7.414	4.800	-5.060	-4.388	-4.202	3.858
-21.416	3.557	-3.093	-8.608	-11.082	-3.839	6.094	1.488	14.560	-11.468	9.427	5.792	-4.060	-6.383	-4.208	2.870
-20.416	2.547	-3.092	-8.607	-5.078	-3.831	6.089	1.492	15.565	-11.466	10.440	6.785	-2.062	-8.378	-6.214	2.882
-17.416	1.539	-3.092	-5.607	-5.074	-3.823	6.083	3.497	16.569	-11.464	11.453	10.777	-2.063	-10.373	-6.220	0.893
-14.416	1.530	-3.092	-4.607	-3.070	-2.815	6.076	4.501	16.575	-10.461	11.466	10.770	-1.063	-10.368	-8.226	0.905
-11.416	1.522	-4.091	-4.606	-0.066	-2.807	5.070	6.506	14.580	-10.459	12.479	12.763	-1.065	-10.363	-11.232	-0.082
-8.416	0.514	-5.090	-3.606	0.937	-2.800	5.064	6.510	13.585	-9.456	12.492	14.755	-1.065	-10.357	-13.238	-0.072
-4.415	0.504	-5.090	-3.605	1.941	-1.791	5.059	9.516	12.590	-9.453	11.505	17.749	-2.066	-8.351	-15.245	1.941
-1.416	0.496	-6.090	-3.604	2.946	-1.784	2.052	10.520	12.596	-8.450	11.518	18.741	-4.066	-7.346	-16.251	3.953
1.585	1.487	-7.089	-3.604	3.949	-0.776	2.046	10.524	8.601	-7.448	10.531	19.734	-6.068	-5.341	-17.257	5.965
4.585	1.479	-8.089	-4.604	4.953	-0.769	1.040	11.529	6.605	-7.445	9.544	20.727	-9.068	-3.336	-16.263	8.976
6.585	1.470	-8.089	-4.603	5.957	-1.760	0.034	10.533	4.611	-7.443	8.557	20.719	-11.069	-1.331	-15.268	11.988
8.585	2.462	-9.088	-5.603	5.960	-2.752	0.028	9.539	2.616	-6.440	8.570	20.712	-13.069	0.675	-14.274	16.000
11.585	2.452	-9.088	-6.602	6.965	-3.745	1.022	7.543	0.621	-6.437	8.584	20.705	-14.071	3.680	-11.280	19.011
12.586	3.444	-9.088	-7.602	6.969	-5.736	1.016	4.548	-2.373	-5.434	8.596	20.697	-15.071	5.685	-9.286	22.023
12.585	3.435	-9.086	-8.601	7.973	-7.728	2.010	0.553	-4.368	-5.432	9.610	20.691	-15.071	8.691	-5.292	25.035
14.586	4.427	-9.086	-8.600	6.976	-8.721	3.004	-2.443	-7.364	-5.429	11.623	19.684	-13.073	10.696	-2.298	27.047
14.586	4.418	-9.086	-8.600	4.980	-10.713	5.998	-6.438	-7.358	-5.427	13.636	19.677	-11.073	13.701	1.695	28.058
14.586	5.410	-9.085	-8.600	4.985	-13.704	5.992	-9.433	-8.353	-6.424	14.649	18.669	-8.074	16.707	4.689	28.070
14.586	5.400	-8.085	-7.599	2.989	-14.697	6.987	-13.428	-8.348	-6.420	16.663	18.662	-4.074	16.712	6.683	26.082
14.586	4.392	-7.085	-6.599	-2.008	-14.689	7.980	-16.424	-8.342	-9.418	19.675	18.655	-0.076	18.717	9.677	26.094
14.586	4.383	-6.084	-6.598	-5.004	-14.681	7.974	-18.418	-8.337	-9.415	19.689	17.647	7.924	18.722	10.671	19.105
14.586	2.375	-5.084	-4.598	-7.000	-12.673	6.969	-19.414	-7.331	-12.412	20.702	16.640	7.924	17.727	10.665	14.117
14.587	1.366	-5.083	-3.597	-8.995	-10.665	5.963	-19.410	-5.327	-14.410	20.716	15.633	11.923	16.734	8.659	9.129
13.586	-0.642	-3.082	-1.596	-10.992	-7.657	3.957	-17.404	-3.321	-15.407	17.728	14.627	15.922	13.739	6.653	4.141
11.587	-1.651	-2.082	-0.596	-11.988	-7.649	1.951	-17.400	-1.316	-16.403	15.742	13.620	15.921	10.744	3.647	-0.848
11.587	-1.660	-1.082	0.405	-11.984	-1.641	-0.055	-12.394	0.689	-16.400	13.755	11.612	14.921	7.749	0.642	-3.836
10.587	-2.668	-0.081	1.405	-10.979	2.367	-2.061	-9.390	0.695	-15.398	10.769	9.605	12.921	3.754	-3.364	-6.824
6.587	-2.677	-0.081	2.406	-8.975	5.375	-4.066	-6.384	3.700	-14.395	7.781	7.598	8.919	-1.240	-7.370	-8.812
4.587	-1.685	-0.081	3.406	-6.972	8.383	-6.072	-2.380	5.705	-12.392	4.795	6.591	4.919	-9.235	-10.376	-8.801
2.587	-1.694	-0.079	3.406	-4.968	11.391	-7.078	0.626	6.710	-9.390	1.808	4.583	0.918	-9.230	-14.383	-5.789
0.587	-0.702	-2.079	2.407	-0.964	13.399	-9.084	3.630	7.716	-6.386	-1.178	2.576	-4.082	-13.225	-17.389	-5.777
-1.412	0.289	-2.079	2.408	-0.959	14.407	-10.089	6.635	8.721	-2.383	-1.165	1.569	-8.083	-17.219	-20.395	-2.765
-3.413	4.280	-3.078	2.409	1.045	15.415	-10.096	8.640	8.727	5.620	-2.152	0.562	-12.084	-20.213	-22.401	5.246
-5.412	6.271	-5.078	0.409	1.049	14.423	-11.101	10.645	8.732	5.623	-1.139	0.556	-14.084	-20.208	-24.407	5.258
-6.412	9.263	-9.078	0.410	2.052	13.431	-11.107	10.650	7.738	9.625	1.875	0.549	-16.084	-21.203	-26.413	8.270
-7.412	11.254	-11.077	-0.590	0.056	11.439	-11.113	11.655	6.742	12.629	3.888	-0.459	-15.085	-20.198	-26.419	11.282
-7.412	13.246	-13.076	-1.590	0.061	6.447	-10.118	10.660	4.748	16.632	5.902	0.534	-13.086	-16.192	-26.425	14.294
-7.411	16.237	-15.076	-2.589	-2.935	3.456	-10.124	8.665	2.754	17.635	8.915	0.527	-13.086	-16.187	-25.431	14.305
-7.412	18.229	-16.076	-3.589	-7.931	0.463	-9.130	7.671	-1.241	17.638	11.928	0.520	-6.087	-10.182	-24.437	12.318
-5.412	19.220	-16.075	-3.587	-10.927	0.471	-8.136	7.675	-3.235	17.640	13.941	0.513	-2.087	-10.177	-22.443	10.330
-5.411	21.211	-16.075	-4.587	-14.924	-5.520	-7.141	3.680	-5.230	13.644	14.955	1.506	1.911	-3.171	-21.449	7.342
-3.412	22.202	-16.074	-4.586	-16.919	-7.512	-7.148	1.685	-5.225	11.647	14.968	1.499	5.911	0.835	-20.454	4.353
-1.411	23.194	-14.073	-3.586	-18.915	-8.504	-6.153	-0.310	-8.220	8.650	16.982	1.491	8.911	3.840	-18.460	0.365
-0.411	24.186	-12.073	-3.585	-20.911	-9.496	-5.158	-2.304	-9.214	4.653	15.995	1.484	11.910	6.845	-17.466	-2.623
0.589	24.177	-9.073	-3.585	-20.907	-9.489	-4.165	-3.300	-8.209	1.656	15.009	1.478	12.910	9.850	-15.472	-5.611
0.589	24.169	-7.072	-2.585	-20.902	-9.480	-3.170	-5.294	-7.203	-1.340	13.021	0.471	13.909	11.856	-14.478	-8.600
0.590	23.160	-3.072	-2.584	-19.898	-7.472	-2.175	-5.290	-6.197	-4.338	11.035	0.464	13.909	12.861	-13.485	-10.588
0.589	20.152	-0.070	-1.584	-18.894	-3.464	-1.182	-6.284	-4.193	-6.335	9.048	-0.543	11.908	14.866	-12.491	-10.576
0.590	18.142	2.930	-0.582	-16.891	-3.456	-1.187	-6.279	-1.187	-8.332	6.062	-1.550	10.908	14.871	-12.497	-10.564
0.590	18.134	7.930	-0.582	-12.887	1.553	0.807	-5.274	3.818	-9.329	2.075	-2.557	6.907	14.877	-10.503	-9.552
0.590	16.125	9.930	-0.581	-9.882	1.560	0.801	-5.269	3.824	-9.326	2.089	-3.564	3.906	14.882	-10.509	-8.541
0.590	10.117	9.931	0.419	-7.878	6.568	0.796	-3.264	7.830	-9.322	-0.898	-5.572	2.906	13.888	-9.515	-2.529
0.591	6.108	12.931	0.420	-7.874	8.576	0.790	-2.259	7.835	-9.319	-0.884	-6.579	2.906	12.893	-9.521	0.483
1.590	2.100	12.932	-0.580	-3.870	9.585	0.784	-1.254	9.840	-8.316	-1.871	-6.586	0.905	11.899	-7.526	3.495
2.590	2.091	12.933	-0.579	-1.865	9.593	0.779	-1.248	9.845	-8.313	-1.857	-7.593	0.904	11.904	-6.532	6.506
3.591	-3.917	11.933	-1.579	0.139	9.601	0.773	-0.244	8.851	-8.311	-0.845	-7.600	0.904	9.909	-6.538	8.518
4.590	-6.926	10.934	-1.579	1.142	8.609	0.767	-0.238	6.856	-8.307	0.169	-7.607	2.903	8.914	-5.544	11.530
8.591	-8.935	9.934	-2.577	3.146	6.617	0.762	-0.233	4.862	-9.304	1.182	-6.613	3.903	7.920	-4.550	13.542
10.591	-10.944	7.935	-2.577	4.151	4.625	0.756	-1.228	2.868	-10.301	2.196	-4.620	5.903	7.925	-4.556	14.554
10.591	-11.952	5.936	-3.576	5.155	2.633	1.750	-1.223	0.872	-11.298	3.209	-3.627	7.901	6.930	-4.562	14.565
13.591	-11.960	3.936	-3.576	6.159	-0.359	1.745	-1.217	-3.122	-12.295	5.223	-1.634	9.901	6.935	-4.568	15.578
14.592	-10.969	0.936	-4.575	7.163	-3.351	1.739	-2.213	-3.116	-12.291	6.236	1.358	11.901	6.941	-5.574	14.589
15.591	-8.977	0.937	-5.575	7.167	-8.342	1.733	-2.207	-4.111	-14.288	8.249	4.351	12.900	7.946	-6.580	10.602
15.592	-8.986	-0.063	-6.574	8.172	-8.334	1.728	-1.202	-5.105	-14.285	9.263	9.344	13.900	7.952	-7.586	8.613
15.591	-6.994	-1.062	-6.574	7.176	-11.327	-0.278	-1.197	-4.101	-14.282	13.276	9.337	13.899	8.957	-8.592	8.625
14.592	-4.003	-2.061	-6.572	7.179	-11.319	-1.284	-0.192	-4.095	-15.280	13.290	11.330	11.899	8.963	-11.598	6.637
14.592	0.988	-1.061	-8.572	6.183	-12.310	-1.289	0.814	-2.089	-14.276	15.303	15.323	11.898	9.968	-11.603	0.649
13.591	2.979	-1.061	-8.572	6.188	-12.302	-2.295	0.818	-2.084	-14.273	17.316	15.316	10.898	9.973	-12.609	-2.339
12.592	5.971	-1.060	-9.571	3.192	-12.294	-4.301	1.823	0.922	-15.270	21.329	15.309	5.898	9.978	-13.615	-5.328
11.592	8.962	-1.059	-9.571	2.196	-12.286	-6.306	2.829	2.927	-15.267	22.343	15.302	2.897	8.984	-14.622	-7.316
11.592	10.954	-0.059	-10.570	0.200	-10.277	-7.312	3.833	3.932	-16.264	24.356	14.295	-0.104	7.989	-13.628	-8.304
10.592	12.945	-0.058	-10.570	-0.795	-9.269	-7.318	3.839	3.938	-16.260	24.370	12.287	-0.104	5.994	-13.634	-10.292
10.593	14.937	-0.058	-10.569	-1.791	-8.262	-8.323	4.844	5.943	-17.257	24.383	9.281	-5.105	4.999	-12.640	-10.281
10.592	15.929	-0.058	-9.569	-2.787	-7.254	-8.329	6.849	5.949	-18.254	24.397	7.274	-7.105	3.005	-11.646	-10.269
10.593	16.920	-0.057	-8.568	-3.784	-6.246	-7.335	6.854	5.954	-20.252	23.410	3.267	-9.105	0.011	-10.652	-10.257
